waktu,ax,ay,az,mean,rms,,label,,timestamp
5/4/2026 11:31,0.18,0.95,1.13,0.75,0.86,,1,,"10.173.63.72 - - [04/May/2026 11:31:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.48,-0.75,0.98,-0.08,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:31:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.74,0.93,0.99,0.89,0.89,,1,,"10.173.63.72 - - [04/May/2026 11:31:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.54,-0.31,1.14,0.46,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:31:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.4,0.45,0.83,0.29,0.59,,1,,"10.173.63.72 - - [04/May/2026 11:31:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.21,0.07,0.85,0.38,0.51,,1,,"10.173.63.72 - - [04/May/2026 11:31:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.39,0.97,1.06,0.55,0.86,,1,,"10.173.63.72 - - [04/May/2026 11:31:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.91,-0.54,0.81,0.39,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:31:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.81,0.43,0.88,0.71,0.73,,1,,"10.173.63.72 - - [04/May/2026 11:31:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.65,-0.23,0.84,0.42,0.63,,1,,"10.173.63.72 - - [04/May/2026 11:31:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.09,-0.56,0.84,0.12,0.59,,1,,"10.173.63.72 - - [04/May/2026 11:31:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.11,0.29,1.17,0.45,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:31:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.96,-0.03,1.07,0.03,0.83,,1,,"10.173.63.72 - - [04/May/2026 11:31:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.26,0.21,0.89,0.28,0.55,,1,,"10.173.63.72 - - [04/May/2026 11:31:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.66,-0.78,0.91,0.26,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:31:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.33,0.29,1.07,0.34,0.67,,1,,"10.173.63.72 - - [04/May/2026 11:31:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.96,-0.43,1.18,-0.07,0.91,,1,,"10.173.63.72 - - [04/May/2026 11:31:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,-0.14,0.42,0.9,0.39,0.58,,1,,"10.173.63.72 - - [04/May/2026 11:31:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:31,0.26,-0.34,0.85,0.26,0.55,,1,,"10.173.63.72 - - [04/May/2026 11:31:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.05,-0.74,0.93,0.05,0.69,,1,,"10.173.63.72 - - [04/May/2026 11:32:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.73,-0.38,1.13,0.49,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:32:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.01,-0.95,0.95,0,0.78,,1,,"10.173.63.72 - - [04/May/2026 11:32:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.52,0.18,0.85,0.17,0.58,,1,,"10.173.63.72 - - [04/May/2026 11:32:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.11,0.8,1.04,0.65,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:32:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.85,-0.4,0.96,0.47,0.78,,1,,"10.173.63.72 - - [04/May/2026 11:32:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.21,0.97,0.98,0.72,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:32:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.2,-0.63,1.14,0.1,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:32:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.94,0.24,1.01,0.1,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:32:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.01,0.98,1.05,0.67,0.83,,1,,"10.173.63.72 - - [04/May/2026 11:32:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.13,0.27,1,0.38,0.6,,1,,"10.173.63.72 - - [04/May/2026 11:32:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.29,0.6,0.98,0.43,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:32:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.37,-0.03,1.09,0.48,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:32:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.29,-0.99,0.9,-0.13,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:32:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.84,0.85,1.18,0.4,0.97,,1,,"10.173.63.72 - - [04/May/2026 11:32:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.03,0.35,1.07,0.46,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:32:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.02,-0.28,0.8,0.17,0.49,,1,,"10.173.63.72 - - [04/May/2026 11:32:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.96,0.89,1.07,0.33,0.98,,1,,"10.173.63.72 - - [04/May/2026 11:32:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.03,0.61,0.93,0.5,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:32:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.41,0.46,1.17,0.68,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:32:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,0.44,0.8,0.87,0.7,0.73,,1,,"10.173.63.72 - - [04/May/2026 11:32:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.24,0.61,1.03,0.47,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:32:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:32,-0.17,0.05,1.07,0.32,0.63,,1,,"10.173.63.72 - - [04/May/2026 11:32:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.55,-0.18,0.86,0.41,0.6,,1,,"10.173.63.72 - - [04/May/2026 11:33:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.41,-0.67,0.95,-0.04,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:33:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.92,-0.87,1.16,-0.21,0.99,,1,,"10.173.63.72 - - [04/May/2026 11:33:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.39,0.75,0.86,0.41,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:33:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.85,-0.41,1.17,-0.03,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:33:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.82,0.97,1.15,0.43,0.99,,1,,"10.173.63.72 - - [04/May/2026 11:33:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.61,-0.82,0.95,0.25,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:33:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.26,-0.88,1.02,0.13,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:33:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.85,-0.12,1.19,0.07,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:33:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.78,0.46,1.02,0.23,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:33:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.11,-0.47,1.12,0.18,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:33:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.83,0.85,0.8,0.27,0.83,,1,,"10.173.63.72 - - [04/May/2026 11:33:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.22,-0.93,1.11,-0.01,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:33:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.94,-0.77,1.08,0.42,0.94,,1,,"10.173.63.72 - - [04/May/2026 11:33:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.99,0.97,1.13,1.03,1.03,,1,,"10.173.63.72 - - [04/May/2026 11:33:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.37,-0.47,0.96,0.04,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:33:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.22,-0.41,1.07,0.15,0.67,,1,,"10.173.63.72 - - [04/May/2026 11:33:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.64,0.12,0.98,0.15,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:33:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.22,-0.9,0.95,-0.06,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:33:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.56,-0.12,1.15,0.53,0.74,,1,,"10.173.63.72 - - [04/May/2026 11:33:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.17,0.85,1.13,0.72,0.82,,1,,"10.173.63.72 - - [04/May/2026 11:33:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,0.99,-0.32,0.86,0.51,0.78,,1,,"10.173.63.72 - - [04/May/2026 11:33:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.05,-0.12,1.03,0.29,0.6,,1,,"10.173.63.72 - - [04/May/2026 11:33:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:33,-0.97,0.01,0.97,0,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:33:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.1,0.28,1.08,0.49,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:34:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.99,-0.63,1.02,-0.2,0.9,,1,,"10.173.63.72 - - [04/May/2026 11:34:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.02,0.2,0.88,0.37,0.52,,1,,"10.173.63.72 - - [04/May/2026 11:34:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.16,0.34,0.91,0.47,0.57,,1,,"10.173.63.72 - - [04/May/2026 11:34:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.56,0.22,1.06,0.61,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:34:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.09,0.46,0.88,0.48,0.58,,1,,"10.173.63.72 - - [04/May/2026 11:34:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.96,0.95,1.19,1.03,1.04,,1,,"10.173.63.72 - - [04/May/2026 11:34:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.27,-0.15,0.86,0.15,0.53,,1,,"10.173.63.72 - - [04/May/2026 11:34:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.93,-0.89,1.07,0.37,0.97,,1,,"10.173.63.72 - - [04/May/2026 11:34:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.94,0.87,0.84,0.88,0.88,,1,,"10.173.63.72 - - [04/May/2026 11:34:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.62,0.84,1.11,0.86,0.88,,1,,"10.173.63.72 - - [04/May/2026 11:34:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.55,0.54,1.13,0.74,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:34:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.61,-0.66,0.93,0.29,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:34:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.56,-0.29,0.94,0.03,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:34:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.75,-0.52,1,-0.09,0.78,,1,,"10.173.63.72 - - [04/May/2026 11:34:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.88,0.61,1.02,0.84,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:34:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.58,-0.79,0.86,0.22,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:34:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.31,-0.49,1.17,0.33,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:34:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.43,-0.55,0.91,-0.02,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:34:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.04,0.31,0.97,0.41,0.59,,1,,"10.173.63.72 - - [04/May/2026 11:34:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.98,-0.07,0.87,-0.06,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:34:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,-0.46,-0.89,0.82,-0.18,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:34:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:34,0.56,-0.94,0.84,0.15,0.8,,1,,"10.173.63.72 - - [04/May/2026 11:34:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.52,-0.79,1.11,-0.07,0.84,,1,,"10.173.63.72 - - [04/May/2026 11:35:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.35,-0.83,1.04,0.19,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:35:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.32,0.52,1.11,0.65,0.73,,1,,"10.173.63.72 - - [04/May/2026 11:35:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.71,0.53,0.95,0.73,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:35:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.92,0.59,1.15,0.27,0.92,,1,,"10.173.63.72 - - [04/May/2026 11:35:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.22,-0.55,1.05,0.24,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:35:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.37,-0.89,0.82,0.1,0.73,,1,,"10.173.63.72 - - [04/May/2026 11:35:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.31,0.68,0.98,0.66,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:35:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.84,0.81,1.19,0.95,0.96,,1,,"10.173.63.72 - - [04/May/2026 11:35:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.83,-0.69,1.09,0.41,0.89,,1,,"10.173.63.72 - - [04/May/2026 11:35:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.06,0.03,0.8,0.26,0.46,,1,,"10.173.63.72 - - [04/May/2026 11:35:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.86,0.48,1.03,0.79,0.82,,1,,"10.173.63.72 - - [04/May/2026 11:35:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.89,0.24,1.06,0.14,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:35:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.62,0.48,1.12,0.74,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:35:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.46,0.73,1.02,0.74,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:35:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.23,0.13,1.1,0.49,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:35:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.07,0.07,0.81,0.32,0.47,,1,,"10.173.63.72 - - [04/May/2026 11:35:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.1,0.14,1.1,0.38,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:35:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.74,0.25,1.12,0.21,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:35:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.89,0.39,0.91,0.73,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:35:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.68,0.95,0.89,0.84,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:35:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.39,0.37,0.94,0.31,0.63,,1,,"10.173.63.72 - - [04/May/2026 11:35:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,0.02,0.49,0.87,0.46,0.58,,1,,"10.173.63.72 - - [04/May/2026 11:35:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:35,-0.33,-0.62,0.99,0.01,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:35:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.79,0.57,1.15,0.84,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:36:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.6,-0.82,1.11,0.3,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:36:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,-0.27,0.29,1.04,0.35,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:36:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,-0.73,0.8,0.99,0.35,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:36:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,-0.72,0.99,0.86,0.38,0.86,,1,,"10.173.63.72 - - [04/May/2026 11:36:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,-0.91,-0.68,1.15,-0.15,0.93,,1,,"10.173.63.72 - - [04/May/2026 11:36:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.3,-0.77,0.93,0.15,0.72,,1,,"10.173.63.72 - - [04/May/2026 11:36:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,-0.3,0.35,1,0.35,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:36:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.42,0.39,0.94,0.58,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:36:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.2,0.53,1.03,0.59,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:36:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.76,0.05,0.96,0.59,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:36:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:36,0.94,-0.7,0.9,0.38,0.85,,1,,"10.173.63.72 - - [04/May/2026 11:36:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.2,0.15,1.11,0.49,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:37:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.17,-0.23,0.89,0.16,0.54,,1,,"10.173.63.72 - - [04/May/2026 11:37:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.36,-0.51,0.94,0.26,0.65,,1,,"10.173.63.72 - - [04/May/2026 11:37:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.05,-0.81,0.86,0.03,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:37:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.55,0.06,1.03,0.18,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:37:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.49,-0.84,0.92,0.19,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:37:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.85,0.92,0.96,0.91,0.91,,1,,"10.173.63.72 - - [04/May/2026 11:37:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.98,-0.75,1.1,0.44,0.95,,1,,"10.173.63.72 - - [04/May/2026 11:37:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.59,0.14,0.96,0.56,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:37:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.95,-0.35,0.96,0.52,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:37:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.2,0.23,1.05,0.49,0.63,,1,,"10.173.63.72 - - [04/May/2026 11:37:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.35,-0.5,0.97,0.27,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:37:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,0.21,0,1,0.4,0.59,,1,,"10.173.63.72 - - [04/May/2026 11:37:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.46,0.03,1.08,0.22,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:37:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.06,0.02,1.06,0.34,0.61,,1,,"10.173.63.72 - - [04/May/2026 11:37:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.6,-0.9,0.84,-0.22,0.79,,1,,"10.173.63.72 - - [04/May/2026 11:37:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:37,-0.72,-0.7,1.05,-0.12,0.84,,1,,"10.173.63.72 - - [04/May/2026 11:37:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.98,-0.53,1.08,-0.14,0.9,,1,,"10.173.63.72 - - [04/May/2026 11:38:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.58,0.29,0.9,0.59,0.64,,1,,"10.173.63.72 - - [04/May/2026 11:38:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.51,0.11,1.12,0.58,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:38:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.44,0.09,1.15,0.27,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:38:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.65,0.85,1.05,0.85,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:38:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.76,0.49,1.07,0.27,0.81,,1,,"10.173.63.72 - - [04/May/2026 11:38:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.76,-0.42,1,0.45,0.76,,1,,"10.173.63.72 - - [04/May/2026 11:38:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.61,0.56,0.83,0.67,0.68,,1,,"10.173.63.72 - - [04/May/2026 11:38:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.94,0.01,0.95,0.63,0.77,,1,,"10.173.63.72 - - [04/May/2026 11:38:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.16,0.76,0.83,0.48,0.66,,1,,"10.173.63.72 - - [04/May/2026 11:38:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.55,-0.1,1.07,0.51,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:38:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.21,0.64,0.85,0.57,0.63,,1,,"10.173.63.72 - - [04/May/2026 11:38:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.41,-0.06,1,0.45,0.62,,1,,"10.173.63.72 - - [04/May/2026 11:38:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.16,-0.25,0.84,0.14,0.51,,1,,"10.173.63.72 - - [04/May/2026 11:38:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.5,0.86,1.13,0.83,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:38:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.19,-0.73,1.06,0.17,0.75,,1,,"10.173.63.72 - - [04/May/2026 11:38:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.94,0.75,0.92,0.24,0.87,,1,,"10.173.63.72 - - [04/May/2026 11:38:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.14,0.22,0.89,0.32,0.54,,1,,"10.173.63.72 - - [04/May/2026 11:38:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,0.19,0.83,0.86,0.63,0.7,,1,,"10.173.63.72 - - [04/May/2026 11:38:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.51,-0.41,1.04,0.04,0.71,,1,,"10.173.63.72 - - [04/May/2026 11:38:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.5,-0.27,1.15,0.13,0.74,,1,,"10.173.63.72 - - [04/May/2026 11:38:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 11:38,-0.88,0.55,0.96,0.21,0.82,,1,,"10.173.63.72 - - [04/May/2026 11:38:50] ""POST /dataset HTTP/1.1"" 200 -"
